Country,OptInDate,AgeGroup,City,Gender,Occupation_raw,Occupation,OwnHouse,CoolHome,Electricity,HoursDay,DrinkingWater,HouseholdPurposes,Rooms,RoofingMaterial,WallMaterial,FloorMaterial,Windows,People in Household,NormallyDo_raw,NormallyDo,YesPandemicChange_raw,YesPandemicChange,PandemicChange,SpendAtHome,AmountOfTime,Income,EatingHabits,WaterIntake,ElectricityUsage,HealthServices,HomeWarm,TemperatureInsideHome,TemperatureOutsideHome,Experience_Feelinghot,Experience_Feelingsweaty,Experience_Feelingthirsty,Experience_Fatigue,Experience_Headache,Experience_Clammyskin,Experience_Rash,Experience_Concentrationloss,Experience_Musclecramps,Experience_Muscleweakness,Experience_Dizziness,Experience_Nausea,Experience_Confusion,Experience_Irrationalbehaviour,Experience_Convulsions,Experience_Faintingbrieflossofconsciousness,Experience_Lossofconsciousnessextensive,Experience_Vomiting,Experience_Feelinglistlesslackofengagementwithsocialactivitiesfa,Experience_Poorqualityofsleep,Experience_DONTKNOW,Experience_REFUSED,ExperienceBeforeHeatFeelinghot,ExperienceBeforeHeatFeelingsweaty,ExperienceBeforeHeatFeelingthirsty,ExperienceBeforeHeatFatigue,ExperienceBeforeHeatHeadache,ExperienceBeforeHeatClammyskin,ExperienceBeforeHeatRash,ExperienceBeforeHeatConcentrationloss,ExperienceBeforeHeatMusclecramps,ExperienceBeforeHeatMuscleweakness,ExperienceBeforeHeatDizziness,ExperienceBeforeHeatNausea,ExperienceBeforeHeatConfusion,ExperienceBeforeHeatIrrationalbehaviour,ExperienceBeforeHeatConvulsions,ExperienceBeforeHeatFaintingbrieflossofconsciousness,ExperienceBeforeHeatLossofconsciousnessextensive,ExperienceBeforeHeatVomiting,ExperienceBeforeHeatFeelinglistlesslackofengagementwithsocialact,ExperienceBeforeHeatPoorqualityofsleep,FeelingMore,PhysicalConflict,HeatAffect,Language2
Pakistan,14-Jul-20,18-24,Karachi,FEMALE,Student,STUDENT,NO,TABLE FAN,SOLAR,20,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,5,We use table fan in day.,Use Air Coolers,N/A,,NO,HALF OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY INCREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,YES,YES,,,,,,,,,,YES,,,,,,,,SHORT TEMPERED,ABOUT THE SAME,ABOUT THE SAME,Urdu
Pakistan,17-Jul-20,25-34,Karachi,FEMALE,house wife,HOUSEWIFE,NO,CEILING FAN,12-VOLT BATTERY,22,BOTTLES,SUPPLIED IN TANKS,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,3,5,I turn on fan.,Use Air Coolers,N/A,,NO,HALF OF THE DAY,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,LESS,Urdu
Pakistan,21-Jul-20,25-34,Karachi,FEMALE,Hose wife,HOUSEWIFE,NO,CEILING FAN,12-VOLT BATTERY,5,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,1,5,I drink cold water.,Drink cold water,N/A,,NO,OTHER,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,NEUTRAL,VERY HOT,INTOLERABLE,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,YES,YES,YES,,NO,,,,,,,,NO,NO,,,,,,,FRUSTRATED,YES,MORE,Urdu
Pakistan,18-Jul-20,18-24,Karachi,FEMALE,Student,STUDENT,NO,CEILING FAN,INFORMAL CONNECTION,12,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,6,She go outside.,Spend More time outdoors,N/A,,NO,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,WARM,VERY HOT,INTOLERABLE,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,YES,,,,,,,,,,,,,,,,,,IRRITABLE,NO,MORE,Urdu
Pakistan,17-Jul-20,35+,Karachi,FEMALE,Hw,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,8,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,6,She sits out of house.,Spend More time outdoors,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,DON'T KNOW,VERY HOT,VERY HOT,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,,IRRITABLE,NO,MORE,Urdu
Pakistan,14-Jul-20,25-34,Karachi,MALE,DON'T KNOW,MIGRANT REMITTANCES [FROM OUTSIDE OF THE COUNTRY],NO,OTHER,SOLAR,19,BOTTLES,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,1,7,We make lemanade.,Drink a beverage,N/A,,NO,HALF OF THE DAY,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,NEUTRAL,WARM,FAIRLY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,18-Jul-20,35+,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,SOLAR,7,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,8,She go outside. ,Spend More time outdoors,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,HARDER,HOT,HOT,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,YES,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,17-Jul-20,18-24,Hyderabad,FEMALE,Student,STUDENT,NO,TABLE FAN,SOLAR,6,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CLAY COAT,1,5,She opens window.,Open ventilations,Less windows are open.,Spend More time indoors,YES,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,VERY HOT,INTOLERABLE,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,YES,YES,YES,YES,,,,,,,,,,,,,,,,YES,UNHAPPY,NO,MORE,Urdu
Pakistan,16-Jul-20,18-24,Karachi,MALE,INFORMAL TRADE / STREET SALES,INFORMAL TRADE / STREET SALES,NO,CEILING FAN,12-VOLT BATTERY,16,BOTTLES,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,4,I go outside.,Spend More time outdoors,N/A,,NO,HALF OF THE DAY,SLIGHTLY DECREASED,REMAINED ABOUT THE SAME,I EAT MORE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,EASIER,WARM,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,NO,,,,,,,,FRUSTRATED,NO,LESS,Urdu
Pakistan,15-Jul-20,25-34,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,6,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,4,She come outside.,Spend More time outdoors,N/A,,NO,SOME OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,FRUSTRATED,YES,MORE,Urdu
Pakistan,14-Jul-20,25-34,Karachi,FEMALE,house wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,9,OTHER,COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,4,I take bath and lie down.,Taking a bath,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,NEUTRAL,HOT,VERY DIFFICULT TO TOLERATE,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,YES,,YES,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,15-Jul-20,18-24,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,10,We go outside.,Spend More time outdoors,N/A,,NO,SOME OF THE DAY,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,MAYBE,,,,,,,,,,,,,,,,UNHAPPY,NO,LESS,Urdu
Pakistan,18-Jul-20,18-24,Karachi,MALE,Study,STUDENT,NO,REFRIGERATOR,GENERATOR,10,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,6,3,I drink cold water.,Drink cold water,N/A,,NO,SOME OF THE DAY,SIGNIFICANTLY INCREASED,DON'T KNOW,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,EASIER,VERY HOT,VERY HOT,INTOLERABLE,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,YES,,MAYBE,,,,,,,,,,,,,,,,IMPATIENT,NO,MORE,Urdu
Pakistan,15-Jul-20,18-24,Hyderabad,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,8,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CEMENT,3,7,We take bath.,Taking a bath,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,EASIER,HOT,HOT,INTOLERABLE,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,YES,,,YES,,,,,,,,,,,,,,,,FRUSTRATED,NO,LESS,Urdu
Pakistan,15-Jul-20,35+,Hyderabad,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,SOLAR,24,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,10,We tolerate.,Spend More time indoors,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY INCREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,EASIER,VERY HOT,VERY HOT,INTOLERABLE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,YES,,,,,,,,SHORT TEMPERED,YES,MORE,Urdu
Pakistan,16-Jul-20,35+,Karachi,FEMALE,House wife,HOUSEWIFE,NO,CEILING FAN,SOLAR,17,BOTTLES,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,8,In day.,Other response,N/A,,NO,SOME OF THE DAY,SLIGHTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,NEUTRAL,SLIGHTLY WARM,PERFECTLY TOLERABLE,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,YES,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE,Urdu
Pakistan,15-Jul-20,18-24,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,12,SUPPLIED IN TANKS,SUPPLIED IN TANKS,1,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,2,8,I take bath.,Taking a bath,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,NO CHANGE,HARDER,VERY HOT,HOT,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,YES,YES,YES,NO,MAYBE,,,,,,,,CAN'T REMEMBER,,,,,,,,FRUSTRATED,YES,MORE,Urdu
Pakistan,16-Jul-20,35+,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,10,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,4,She open doors and windows.,Open ventilations,N/A,,NO,HALF OF THE DAY,SIGNIFICANTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,VERY HOT,VERY HOT,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,YES,IRRITABLE,NO,MORE,Urdu
Pakistan,15-Jul-20,25-34,Karachi,MALE,Grave,OTHER RESPONSE,NO,CEILING FAN,INFORMAL CONNECTION,7,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REFUSED,REFUSED,REFUSED,2,9,I go outside.,Spend More time outdoors,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,VERY HOT,WARM,FAIRLY DIFFICULT TO TOLERATE,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,YES,YES,YES,MAYBE,CAN'T REMEMBER,,,,,,,,MAYBE,,,,,,,,UNHAPPY,YES,MORE,Urdu
Pakistan,17-Jul-20,25-34,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,10,We go outside.,Spend More time outdoors,N/A,,NO,SOME OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,VERY HOT,VERY HOT,INTOLERABLE,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,16-Jul-20,18-24,Karachi,FEMALE,Hw,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,18,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,2,She go on rooftop.,Spend More time outdoors,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,WARM,HOT,SLIGHTLY DIFFICULT TO TOLERATE,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,YES,,,,,,,,,,,,,,,,,,IRRITABLE,NO,MORE,Urdu
Pakistan,15-Jul-20,18-24,Karachi,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,TABLE FAN,12-VOLT BATTERY,7,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,1,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CLAY COAT,1,7,She takes bath.,Taking a bath,N/A,,NO,SOME OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,WARM,FAIRLY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,YES,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,17-Jul-20,25-34,Karachi,FEMALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,5,SUPPLIED IN TANKS,SUPPLIED IN TANKS,1,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,1,4,She also sit outside house.,Spend More time outdoors,Now she stays at home.,Spend More time indoors,YES,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,DON'T KNOW,VERY HOT,VERY HOT,INTOLERABLE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,YES,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,16-Jul-20,18-24,Karachi,FEMALE,student,STUDENT,NO,TABLE FAN,INFORMAL CONNECTION,18,BOTTLES,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,5,She takes bath.,Taking a bath,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,NEUTRAL,COMFORTABLE,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,15-Jul-20,25-34,Hyderabad,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,9,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,9,We go outside.,Spend More time outdoors,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,EASIER,HOT,HOT,INTOLERABLE,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,YES,,YES,,,,,,,,,,,,,YES,,,IRRITABLE,NO,MORE,Urdu
Pakistan,16-Jul-20,25-34,Karachi,FEMALE,Hoouse wife,HOUSEWIFE,NO,CEILING FAN,SOLAR,15,BOTTLES,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,10,If it's hot in day we use fan.,Use Air Coolers,N/A,,NO,HALF OF THE DAY,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,18-Jul-20,25-34,Karachi,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,18,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,1,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,1,2,She is available in house.,Spend More time indoors,N/A,,NO,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,WARM,WARM,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE,Urdu
Pakistan,15-Jul-20,18-24,Karachi,MALE,Student,STUDENT,NO,CEILING FAN,SOLAR,8,BOTTLES,COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,1,4,I go outside.,Spend More time outdoors,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,I EAT MORE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,EASIER,HOT,VERY HOT,INTOLERABLE,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,NO,,,,,,,,,,,UNHAPPY,NO,LESS,Urdu
Pakistan,14-Jul-20,25-34,Karachi,MALE,Jobless,HELP FROM FAMILY AND/OR FRIENDS [FROM INSIDE OF THE COUNTRY],NO,CEILING FAN,SOLAR,10,SUPPLIED IN TANKS,SUPPLIED IN TANKS,1,DRIED CLAY,REINFORCED CONCRETE,CEMENT,2,3,She goes outside.,Spend More time outdoors,He is infront of fan.,Use Air Coolers,YES,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY COOL,HOT,SLIGHTLY DIFFICULT TO TOLERATE,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE,Urdu
Pakistan,15-Jul-20,18-24,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,GENERATOR,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,11,We go outside.,Spend More time outdoors,N/A,,NO,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,WARM,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,CAN'T REMEMBER,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,14-Jul-20,25-34,Karachi,MALE,Nil,HELP FROM FAMILY AND/OR FRIENDS [FROM INSIDE OF THE COUNTRY],NO,CEILING FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],SUPPLIED IN TANKS,1,DRIED CLAY,REINFORCED CONCRETE,CEMENT,1,3,She go out in park.,Spend More time outdoors,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,COOL,VERY HOT,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,LESS,Urdu
